ticket_id,bol_ts,terminal_code,sold_to_id,payer_id,bill_to_id,product_code,gallons_net,gallons_gross,temperature_f,status
BOL-2026-000555,2026-06-05 13:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7076.2,7140.5,80.2,delivered
BOL-2026-000556,2026-07-08 13:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7616.4,7811.4,97.1,delivered
BOL-2026-000557,2026-07-09 10:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5945.0,6075.0,91.7,delivered
BOL-2026-000558,2026-06-28 14:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4537.3,4605.5,93.4,delivered
BOL-2026-000559,2026-07-12 17:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5179.3,5285.4,89.7,delivered
BOL-2026-000560,2026-07-10 17:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7930.6,8044.4,91.9,delivered
BOL-2026-000561,2026-07-02 10:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4832.4,4875.9,80.0,delivered
BOL-2026-000562,2026-07-18 11:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7921.9,8060.7,85.4,quality_hold
BOL-2026-000563,2026-07-19 21:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4171.0,4275.8,96.4,delivered
BOL-2026-000564,2026-06-17 14:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7489.5,7539.0,74.7,delivered
BOL-2026-000565,2026-07-24 15:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7913.4,8061.9,87.2,delivered
BOL-2026-000566,2026-07-29 10:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6597.7,6679.3,87.5,delivered
BOL-2026-000567,2026-07-12 14:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4194.0,4255.9,81.4,delivered
BOL-2026-000568,2026-06-12 05:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4399.7,4463.1,80.9,delivered
BOL-2026-000569,2026-07-15 20:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7311.0,7453.8,88.3,delivered
BOL-2026-000570,2026-07-07 11:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4899.5,4968.3,91.2,delivered
BOL-2026-000571,2026-07-22 12:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6073.1,6212.2,93.2,delivered
BOL-2026-000572,2026-07-15 13:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4982.8,5024.3,78.5,delivered
BOL-2026-000573,2026-06-10 08:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6882.1,7004.6,85.8,delivered
BOL-2026-000574,2026-06-11 05:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4350.2,4398.2,84.5,quality_hold
BOL-2026-000575,2026-06-07 05:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7257.2,7387.4,86.0,delivered
BOL-2026-000576,2026-07-15 06:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4442.8,4505.3,80.4,delivered
BOL-2026-000577,2026-07-07 10:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5478.9,5514.2,74.3,delivered
BOL-2026-000578,2026-07-16 17:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4676.4,4778.4,91.6,delivered
BOL-2026-000579,2026-07-14 11:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7919.3,8016.6,77.8,delivered
BOL-2026-000580,2026-07-18 21:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4674.4,4788.3,95.3,delivered
BOL-2026-000581,2026-06-16 08:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4536.4,4578.5,80.6,delivered
BOL-2026-000582,2026-07-20 05:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6829.0,6883.4,77.7,delivered
BOL-2026-000583,2026-06-18 20:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,8066.5,8183.4,92.2,delivered
BOL-2026-000584,2026-06-26 09:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5946.5,6035.1,81.6,delivered
BOL-2026-000585,2026-07-13 16:35:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5375.9,5417.5,77.2,delivered
BOL-2026-000586,2026-07-04 19:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4635.0,4694.2,78.5,delivered
BOL-2026-000587,2026-07-17 13:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4103.1,4135.8,77.7,delivered
BOL-2026-000588,2026-06-19 16:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5467.8,5537.6,78.5,quality_hold
BOL-2026-000589,2026-07-24 12:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6171.4,6236.1,83.3,delivered
BOL-2026-000590,2026-07-05 09:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5216.9,5275.6,76.3,delivered
BOL-2026-000591,2026-06-04 09:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5935.6,5979.4,76.4,delivered
BOL-2026-000592,2026-07-23 20:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4016.0,4050.9,79.3,delivered
BOL-2026-000593,2026-06-01 11:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4151.8,4246.9,93.2,delivered
BOL-2026-000594,2026-07-08 18:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6514.5,6592.8,86.7,delivered
BOL-2026-000595,2026-07-23 07:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6990.8,7075.1,86.8,delivered
BOL-2026-000596,2026-07-06 12:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7096.5,7173.1,84.0,delivered
BOL-2026-000597,2026-07-12 16:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7684.4,7779.8,78.0,delivered
BOL-2026-000598,2026-06-29 15:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5749.3,5838.6,82.5,delivered
BOL-2026-000599,2026-07-31 15:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7435.1,7546.9,81.8,delivered
BOL-2026-000600,2026-07-07 17:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,8031.3,8120.6,84.7,delivered
BOL-2026-000601,2026-07-17 14:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7717.4,7793.0,74.2,delivered
BOL-2026-000602,2026-06-16 15:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7418.3,7538.8,96.1,delivered
BOL-2026-000603,2026-07-09 09:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4409.0,4478.4,82.8,delivered
BOL-2026-000604,2026-06-17 14:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4756.7,4790.7,75.9,delivered
BOL-2026-000605,2026-07-04 20:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4219.6,4275.4,89.4,quality_hold
BOL-2026-000606,2026-07-21 17:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5271.3,5354.6,95.1,delivered
BOL-2026-000607,2026-07-28 08:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7886.1,7989.7,89.2,delivered
BOL-2026-000608,2026-06-04 21:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5238.1,5349.1,90.7,delivered
BOL-2026-000609,2026-07-14 17:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4196.4,4242.5,84.4,delivered
BOL-2026-000610,2026-06-11 15:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6211.9,6298.9,80.3,delivered
BOL-2026-000611,2026-07-01 09:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5539.4,5645.3,87.7,delivered
BOL-2026-000612,2026-07-31 21:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5692.3,5811.7,90.4,delivered
BOL-2026-000613,2026-06-09 18:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5315.9,5424.8,89.7,delivered
BOL-2026-000614,2026-06-13 16:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6542.0,6614.4,84.6,delivered
BOL-2026-000615,2026-06-17 16:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4294.4,4324.0,75.3,delivered
BOL-2026-000616,2026-07-28 14:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5142.5,5232.3,85.3,delivered
BOL-2026-000617,2026-07-18 11:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6214.7,6339.1,89.0,delivered
BOL-2026-000618,2026-07-15 05:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3991.3,4023.8,78.1,delivered
BOL-2026-000619,2026-07-20 13:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4093.0,4177.2,89.8,delivered
BOL-2026-000620,2026-07-27 16:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6657.4,6747.0,79.5,delivered
BOL-2026-000621,2026-07-30 08:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4187.3,4241.6,78.8,delivered
BOL-2026-000622,2026-07-08 05:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5267.7,5352.8,83.4,delivered
BOL-2026-000623,2026-06-25 16:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,8104.3,8199.1,86.0,delivered
BOL-2026-000624,2026-07-12 17:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4792.6,4840.5,82.2,delivered
BOL-2026-000625,2026-06-10 17:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6552.3,6609.8,79.5,delivered
BOL-2026-000626,2026-06-11 14:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4709.7,4765.9,77.3,delivered
BOL-2026-000627,2026-07-21 09:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7802.1,7887.4,84.3,delivered
BOL-2026-000628,2026-07-19 10:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6965.5,7053.9,78.4,delivered
BOL-2026-000629,2026-06-11 05:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5609.5,5671.6,84.6,delivered
BOL-2026-000630,2026-07-26 13:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4612.9,4679.9,92.3,delivered
BOL-2026-000631,2026-06-20 12:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5380.7,5493.9,90.5,delivered
BOL-2026-000632,2026-07-05 20:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5504.8,5567.7,85.4,delivered
BOL-2026-000633,2026-06-17 18:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4779.2,4843.9,90.1,delivered
BOL-2026-000634,2026-06-15 10:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5229.5,5288.3,85.0,delivered
BOL-2026-000635,2026-06-30 06:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5176.7,5243.6,88.7,delivered
BOL-2026-000636,2026-07-10 21:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6090.9,6158.9,84.8,delivered
BOL-2026-000637,2026-06-04 12:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,3972.7,4036.6,83.3,delivered
BOL-2026-000638,2026-07-30 11:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7204.2,7308.1,80.9,delivered
BOL-2026-000639,2026-06-22 06:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7451.5,7579.0,84.8,delivered
BOL-2026-000640,2026-06-09 09:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4587.1,4676.4,88.2,delivered
BOL-2026-000641,2026-06-15 19:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7791.5,7969.5,93.1,delivered
BOL-2026-000642,2026-06-09 08:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6104.8,6202.5,83.2,delivered
BOL-2026-000643,2026-07-06 10:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4551.9,4597.0,82.0,delivered
BOL-2026-000644,2026-07-24 10:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5646.2,5729.6,81.4,delivered
BOL-2026-000645,2026-07-02 10:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3815.5,3871.1,92.4,quality_hold
BOL-2026-000646,2026-07-05 20:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5971.3,6022.9,79.2,delivered
BOL-2026-000647,2026-07-02 19:05:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6527.0,6607.5,87.4,delivered
BOL-2026-000648,2026-06-04 09:00:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6734.8,6838.1,94.1,delivered
BOL-2026-000649,2026-07-27 06:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6757.2,6891.0,88.7,delivered
BOL-2026-000650,2026-07-10 10:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3957.7,4015.4,92.4,delivered
BOL-2026-000651,2026-07-26 07:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5871.6,5916.3,76.9,delivered
BOL-2026-000652,2026-06-24 18:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4056.0,4133.5,87.7,delivered
BOL-2026-000653,2026-07-06 07:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7268.0,7369.4,91.0,delivered
BOL-2026-000654,2026-07-23 13:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7879.3,7981.1,88.7,delivered
BOL-2026-000655,2026-07-17 20:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4824.0,4869.6,81.0,delivered
BOL-2026-000656,2026-06-09 19:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4712.3,4773.4,88.8,delivered
BOL-2026-000657,2026-06-04 16:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6618.7,6709.8,90.6,delivered
BOL-2026-000658,2026-06-05 14:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4300.9,4366.2,82.0,delivered
BOL-2026-000659,2026-07-09 05:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7858.0,7996.3,85.5,delivered
BOL-2026-000660,2026-06-03 09:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7607.0,7793.3,95.5,delivered
BOL-2026-000661,2026-07-22 06:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5188.2,5284.5,86.9,delivered
BOL-2026-000662,2026-07-15 16:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3937.2,4003.8,97.6,delivered
BOL-2026-000663,2026-07-23 17:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7106.8,7205.6,90.9,delivered
BOL-2026-000664,2026-06-03 18:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5788.4,5935.4,96.8,delivered
BOL-2026-000665,2026-06-22 08:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7818.8,7905.7,84.7,quality_hold
BOL-2026-000666,2026-07-04 21:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7022.7,7151.6,86.6,delivered
BOL-2026-000667,2026-06-11 08:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6988.1,7066.7,85.0,delivered
BOL-2026-000668,2026-07-06 05:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6414.9,6461.4,76.1,delivered
BOL-2026-000669,2026-06-04 21:50:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6610.9,6667.4,79.0,delivered
BOL-2026-000670,2026-06-21 15:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4493.0,4526.8,76.7,delivered
BOL-2026-000671,2026-07-08 08:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4992.6,5118.7,96.6,delivered
BOL-2026-000672,2026-07-09 10:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6178.5,6243.3,75.2,quality_hold
BOL-2026-000673,2026-07-26 06:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5524.4,5642.2,90.9,delivered
BOL-2026-000674,2026-07-12 19:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4671.8,4775.6,92.2,delivered
BOL-2026-000675,2026-06-06 19:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7846.6,7983.0,85.2,delivered
BOL-2026-000676,2026-07-15 19:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7588.8,7739.6,88.8,delivered
BOL-2026-000677,2026-06-29 15:25:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4296.7,4372.3,85.5,delivered
BOL-2026-000678,2026-06-21 16:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5585.0,5663.2,91.1,delivered
BOL-2026-000679,2026-07-08 07:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5619.1,5731.2,88.9,delivered
BOL-2026-000680,2026-07-30 17:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6400.3,6545.2,92.8,delivered
BOL-2026-000681,2026-07-20 12:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7895.8,7994.6,87.8,delivered
BOL-2026-000682,2026-07-10 19:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4575.2,4651.2,96.9,delivered
BOL-2026-000683,2026-06-08 17:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4198.3,4295.6,93.6,delivered
BOL-2026-000684,2026-07-26 05:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5082.6,5148.5,88.8,delivered
BOL-2026-000685,2026-06-15 15:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5140.0,5224.7,96.6,delivered
BOL-2026-000686,2026-07-31 16:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6045.9,6139.2,94.3,delivered
BOL-2026-000687,2026-06-05 06:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5380.7,5464.7,94.7,delivered
BOL-2026-000688,2026-06-17 17:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5478.9,5581.3,87.1,delivered
BOL-2026-000689,2026-07-04 11:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7495.8,7587.3,77.7,delivered
BOL-2026-000690,2026-07-14 09:00:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6694.9,6867.7,97.4,delivered
BOL-2026-000691,2026-06-10 18:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7893.4,7996.4,89.0,delivered
BOL-2026-000692,2026-07-01 19:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6460.1,6584.5,87.9,delivered
BOL-2026-000693,2026-06-18 21:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5414.7,5554.8,97.5,delivered
BOL-2026-000694,2026-07-16 08:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4425.2,4521.7,91.6,delivered
BOL-2026-000695,2026-07-31 13:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6484.3,6573.3,79.9,delivered
BOL-2026-000696,2026-07-14 07:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5175.0,5210.6,75.3,delivered
BOL-2026-000697,2026-07-20 20:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7028.8,7145.7,84.1,delivered
BOL-2026-000698,2026-07-21 14:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7097.5,7251.3,91.4,delivered
BOL-2026-000699,2026-06-05 20:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,8157.6,8345.6,93.4,delivered
BOL-2026-000700,2026-06-21 07:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5022.5,5082.1,77.2,delivered
BOL-2026-000701,2026-07-24 05:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6403.8,6481.6,77.6,delivered
BOL-2026-000702,2026-07-21 13:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6120.5,6183.0,74.8,delivered
BOL-2026-000703,2026-07-30 09:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5485.9,5559.7,89.9,delivered
BOL-2026-000704,2026-06-13 16:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4310.4,4345.3,78.0,delivered
BOL-2026-000705,2026-06-22 12:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4955.6,5015.1,86.7,delivered
BOL-2026-000706,2026-06-21 19:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6804.7,6850.6,75.0,delivered
BOL-2026-000707,2026-07-12 18:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5273.9,5322.3,80.4,delivered
BOL-2026-000708,2026-07-13 17:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7031.0,7119.9,88.1,delivered
BOL-2026-000709,2026-06-25 10:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7459.4,7533.0,74.3,delivered
BOL-2026-000710,2026-06-08 19:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4649.5,4696.3,74.6,delivered
BOL-2026-000711,2026-07-28 11:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4327.9,4395.3,94.6,delivered
BOL-2026-000712,2026-07-13 10:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5854.6,5950.8,96.5,delivered
BOL-2026-000713,2026-07-27 13:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7188.5,7253.8,80.2,delivered
BOL-2026-000714,2026-06-20 06:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4936.2,5050.3,93.5,delivered
BOL-2026-000715,2026-06-05 11:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4277.1,4356.8,87.0,delivered
BOL-2026-000716,2026-07-11 08:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4120.8,4172.2,87.7,delivered
BOL-2026-000717,2026-07-02 20:10:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6724.3,6786.0,80.4,delivered
BOL-2026-000718,2026-07-26 05:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5903.8,5966.8,83.7,delivered
BOL-2026-000719,2026-07-22 07:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6832.7,6986.9,92.7,delivered
BOL-2026-000720,2026-07-07 16:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6582.0,6691.6,97.0,delivered
BOL-2026-000721,2026-07-07 15:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5075.8,5119.0,78.9,delivered
BOL-2026-000722,2026-07-30 11:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6574.7,6641.6,82.6,delivered
BOL-2026-000723,2026-07-12 11:10:00,HSC,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5952.6,6016.3,75.5,delivered
BOL-2026-000724,2026-06-23 19:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7266.2,7341.4,75.0,delivered
BOL-2026-000725,2026-07-21 21:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6160.9,6249.1,91.8,delivered
BOL-2026-000726,2026-06-06 09:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7839.3,7892.6,75.1,delivered
BOL-2026-000727,2026-06-10 10:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7292.3,7417.6,84.9,delivered
BOL-2026-000728,2026-07-10 08:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4770.5,4880.1,93.3,delivered
BOL-2026-000729,2026-07-21 17:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6201.9,6294.8,81.7,delivered
BOL-2026-000730,2026-06-16 06:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5005.1,5116.3,92.2,delivered
BOL-2026-000731,2026-06-27 10:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4386.8,4486.7,93.0,delivered
BOL-2026-000732,2026-06-28 10:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3831.8,3894.2,96.2,delivered
BOL-2026-000733,2026-07-10 14:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5894.5,5939.6,77.0,delivered
BOL-2026-000734,2026-06-20 19:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6843.4,6977.0,88.3,delivered
BOL-2026-000735,2026-07-11 07:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5642.7,5712.3,87.4,delivered
BOL-2026-000736,2026-07-31 08:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6174.8,6257.0,79.3,delivered
BOL-2026-000737,2026-07-13 13:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6815.1,6990.0,97.2,delivered
BOL-2026-000738,2026-06-13 06:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5712.6,5769.2,82.0,delivered
BOL-2026-000739,2026-07-19 06:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4573.9,4641.6,92.9,delivered
